docform_cluster	docform_cluster_prob	doc_family	ext	extraction_method	doc_id	sha256	source_root	rel_path	text_path	size_bytes	n_chars	n_lines	digit_ratio	upper_ratio	email_count	phone_like_count	date_like_count	money_like_count	preview_snip	punct_ratio	colon_ratio	header_line_ratio	unique_line_ratio	repeated_line_max_frac	docform_coarse_chargrams
c0003_r0001	1.0	text	.txt	textlike	c278880530716302cd192ea2	c278880530716302cd192ea279367d5b200d5e6a2d38783ceb80ddb0b3d6e1cf	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026626.txt	cache/fulltext/c278880530716302cd192ea2.txt.gz	430	430	17	0.0604651162790697	0.1069767441860465	1	0	1	0	From: \r\nSent: \r\nTo: \r\nSubject: \r\nAttachments: \r\nZubair Khan \r\n10/25/2016 9:07:53 AM \r\njeffrey E. [jeeyacation@gmail.com] \r\nUS Presidential Election Update \r\nUS_Report3.pdf; Untitled attachment 406272.htm \r\nImportance: Hi	0.05811138014527845	0.01937046004842615	0.058823529411764705	1.0	0.058823529411764705	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0001	1.0	text	.txt	textlike	1008fa7e4c106ae42e8df4e2	1008fa7e4c106ae42e8df4e2c902fe112b63dbed7340df2a9cbb84040ffcbdf7	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033328.txt	cache/fulltext/1008fa7e4c106ae42e8df4e2.txt.gz	406	406	13	0.0665024630541872	0.083743842364532	1	0	1	0	From: \r\nSent: \r\nTo: \r\nSubject: \r\n11/21/2018 7:26:45 AM \r\njeevacation@gmail.com \r\nTop Republicans slam Trump for indicating no strong action over Khashoggi killing - CNNPolitics \r\nImportance: High \r\nDoes the statement will he	0.08142493638676845	0.020356234096692113	0.15384615384615385	1.0	0.07692307692307693	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0001	1.0	text	.txt	textlike	18299d203d1a1c8672c2b59d	18299d203d1a1c8672c2b59d3b962bf550ddc11ee482c7138c637855d5350e74	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_032659.txt	cache/fulltext/18299d203d1a1c8672c2b59d.txt.gz	379	379	18	0.0897097625329815	0.1319261213720316	1	0	1	0	From: \r\nSent: \r\nTo: \r\nAttachments: \r\nRichard Kahn \r\n12/2/2017 4:52:49 PM \r\nJeffrey Epstein [jeeyacation@gmail.com] \r\nIMG_4779.jpg \r\nImportance: High \r\nTrump in your neighborhood today. Looks like he is going to 740 Park fo	0.055401662049861494	0.019390581717451522	0.05555555555555555	0.9444444444444444	0.1111111111111111	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	f2be739c2777a3e1beb71293	f2be739c2777a3e1beb712939023fe8c9f7b12a3bfbd9cc7b9b3b65a1953ae35	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030873.txt	cache/fulltext/f2be739c2777a3e1beb71293.txt.gz	1122	1122	31	0.0802139037433155	0.0962566844919786	1	0	1	0	From: Michael Wolff____________________________ \r\nSent: 10/9/2017 1:18:25 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Fwd: How's it looking...? \r\nImportance: High \r\n----------Forwarded message---------- \r\nFrom: S	0.15032080659945005	0.02841429880843263	0.41935483870967744	0.967741935483871	0.06451612903225806	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	6e73e65f0d7a49133ab85cd6	6e73e65f0d7a49133ab85cd6fbd26e5f4416808b09278e5cd982a22af6f9bec3	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030859.txt	cache/fulltext/6e73e65f0d7a49133ab85cd6.txt.gz	1445	1443	36	0.0242550242550242	0.0838530838530838	2	0	1	0	From: Faith Kates \r\nSent: 3/27/2015 2:34:05 AM \r\nTo: Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: Fwd: Google Alert - jeffrey epstein sex scandal \r\nImportance: High \r\nWhat a piece of shit!!! \r\nSent from my iPhone \r\nBegin	0.0824449182658138	0.010660980810234541	0.25	0.9722222222222222	0.05555555555555555	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	35a3760b67964c4394dcf098	35a3760b67964c4394dcf0986be5d2a6e4dc8a2187d4c36fb42d40c5845478f6	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_031441.txt	cache/fulltext/35a3760b67964c4394dcf098.txt.gz	1139	1139	24	0.0228270412642669	0.0763827919227392	1	0	1	0	From: \r\non behalf of Christina Galbraith \r\nSent: 1/5/2015 10:12:19 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Fwd: High Profile \r\n----------Forwarded message---------- \r\nFrom: Jamie Rosenwald <__________________	0.09775784753363229	0.010762331838565023	0.2916666666666667	1.0	0.041666666666666664	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	4543e3982257e67b14f5af6f	4543e3982257e67b14f5af6f3dec9833d1f009fab7289d6f34277163b04ee1e7	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_029976.txt	cache/fulltext/4543e3982257e67b14f5af6f.txt.gz	947	947	17	0.0380147835269271	0.0760295670538542	1	0	1	0	From: Lesley Groff \r\nSent: 9/10/2012 5:01:27 PM \r\nTo: Epstein Jeffrey [jeevacation@gmail.com] \r\nCC: \r\n______________________________________________________________________________________________________________________; Francis De	0.16451612903225807	0.00967741935483871	0.29411764705882354	1.0	0.058823529411764705	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	89d995047dd39329a417906d	89d995047dd39329a417906df0a13bbcf24a9d31ae22f9f4aa4783785b9bc7ec	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_029958.txt	cache/fulltext/89d995047dd39329a417906d.txt.gz	767	763	15	0.0235910878112712	0.0694626474442988	2	0	1	0	From: \r\nSent: 2/3/2016 1:15:33 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com]; Jeffrey Epstein [jeyacations@gmail.com] \r\nCC: Lesley Groff___________________________ \r\nSubject: I beat Bush \r\nImportance: High \r\nHi Jeffrey, \r\nI	0.09358288770053476	0.0106951871657754	0.3333333333333333	1.0	0.06666666666666667	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	16dff4067b624ffd78749fff	16dff4067b624ffd78749fffecbdb2b90e9a5032db25c3f0477f01cfd5349b33	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033240.txt	cache/fulltext/16dff4067b624ffd78749fff.txt.gz	748	746	13	0.0857908847184986	0.1769436997319035	1	0	1	0	From: Nicholas Ribis____________________________________________ \r\nSent: 5/30/2017 7:51:52 PM \r\nTo: Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: Fw: Close friend of Trump investigated over alleged €170m tax evasion I World news 	0.13369713506139155	0.01227830832196453	0.38461538461538464	1.0	0.07692307692307693	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	571c68620f58f744c26b63ca	571c68620f58f744c26b63ca1bdd42d021c16f44034640ad0b75a81a84b0a294	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_031343.txt	cache/fulltext/571c68620f58f744c26b63ca.txt.gz	691	691	15	0.0260492040520984	0.1070911722141823	1	0	1	0	From: Nicholas Ribis____________________________________________ \r\nSent: 2/19/2019 7:25:25 PM \r\nTo: Jeffrey Epstein [JEEvacation@gmail.com] \r\nSubject: The New York Times: Intimidation, Pressure and Humiliation: Inside Trump's Two-Year	0.10798816568047337	0.014792899408284023	0.3333333333333333	1.0	0.06666666666666667	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	6b3bf76d89c920b873d15812	6b3bf76d89c920b873d158127d702d8fa0d5fe1ed451239ce94ff792e4930b63	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_031346.txt	cache/fulltext/6b3bf76d89c920b873d15812.txt.gz	584	584	13	0.0308219178082191	0.0907534246575342	1	0	1	0	From: Nicholas Rib's______________________________________________ \r\nSent: 3/28/2019 7:41:52 PM \r\nTo: Jeffrey Epstein [JEEvacation@gmail.com] \r\nSubject: The Washington Post: How Donald Trump inflated his net worth to lenders and inves	0.1138353765323993	0.014010507880910683	0.38461538461538464	1.0	0.07692307692307693	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	0f9d080ea0522f91b5a2a351	0f9d080ea0522f91b5a2a351b901dbde42d7d92043fb76e906991bf575ffe2c6	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033485.txt	cache/fulltext/0f9d080ea0522f91b5a2a351.txt.gz	581	581	11	0.0464716006884681	0.0963855421686747	1	0	1	1	From: Nicholas Ribis____________________________________________ \r\nSent: 5/7/2019 11:53:10 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: NYTimes: Decade in the Red: Trump Tax Figures Show Over $1 Billion in Business Loss	0.12105263157894737	0.015789473684210527	0.36363636363636365	1.0	0.09090909090909091	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	18664b3daa471cfb1f312d53	18664b3daa471cfb1f312d530105cebdc6ff09570e257e75142b47e40dc10bb9	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_032050.txt	cache/fulltext/18664b3daa471cfb1f312d53.txt.gz	578	578	11	0.0328719723183391	0.1072664359861591	1	0	1	0	From: Nicholas Ribis_____________________________________________ \r\nSent: 2/22/2019 10:56:44 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: The New York Times: Cohen Gave Prosecutors New Information on the Trump Family Bu	0.1128747795414462	0.012345679012345678	0.36363636363636365	1.0	0.09090909090909091	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	6efd3e31737e65c8d5441efc	6efd3e31737e65c8d5441efca4e5d021faebc71d8d75900da6567d8db30b4575	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033245.txt	cache/fulltext/6efd3e31737e65c8d5441efc.txt.gz	571	571	14	0.031523642732049	0.0718038528896672	1	0	1	0	From: Thomas Jr., Landon__________________________ \r\nSent: 8/10/2017 6:35:55 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Barrack/Mexico \r\nImportance: High \r\nPitched him/his people on a profile a few weeks ago. They	0.11131059245960502	0.01436265709156194	0.35714285714285715	1.0	0.07142857142857142	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0002	1.0	text	.txt	textlike	a9be67167d3b9030af390dcf	a9be67167d3b9030af390dcfce9303b8a5f26544da64e42bda77a2144ec76368	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_029519.txt	cache/fulltext/a9be67167d3b9030af390dcf.txt.gz	532	532	15	0.0526315789473684	0.112781954887218	1	0	1	0	From: Richard Kahn \r\nSent: 4/20/2019 10:49:45 AM \r\nTo: Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: Noam Chomsky Calls Dem Focus on Russia a 'Huge Gift' to Trump: 'They May Have Handed Him the Next Election' \r\nImportance: High	0.13346228239845262	0.017408123791102514	0.3333333333333333	1.0	0.06666666666666667	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	98fb8cb6f96945d8c53602e2	98fb8cb6f96945d8c53602e2e22d34f72707467f283ee3fa8977b235b93cf2f6	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033336.txt	cache/fulltext/98fb8cb6f96945d8c53602e2.txt.gz	572	572	14	0.1101398601398601	0.0839160839160839	1	1	1	0	From: Richard Kahn \r\nSent: 12/14/2018 6:42:54 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nCC: Darren Indyke \r\nSubject: Chris Christie says he declined offer to be Trump's next chief of staff \r\nImportance: High \r\nhttps://n	0.10215053763440861	0.016129032258064516	0.42857142857142855	1.0	0.07142857142857142	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	9ee9375ebd11b2eecbaf1b27	9ee9375ebd11b2eecbaf1b27f60d4f81571d4dcc1f41f495daa9a94d739e88ad	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033199.txt	cache/fulltext/9ee9375ebd11b2eecbaf1b27.txt.gz	504	504	12	0.0972222222222222	0.0952380952380952	1	0	1	0	From: Richard Kahn \r\nSent: 11/26/2016 3:37:10 AM \r\nTo: Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: Trump fills White House counsel and deputy national security posts - The Washington Post \r\nImportance: High \r\nhttps://www.wa	0.08739837398373984	0.016260162601626018	0.4166666666666667	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	a7bd15a08554b88e95ab81d9	a7bd15a08554b88e95ab81d9cd8188b6930874fc6a8e7c48d9db5b591998af2c	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033235.txt	cache/fulltext/a7bd15a08554b88e95ab81d9.txt.gz	500	500	12	0.104	0.108	1	0	1	0	From: Richard Kahn \r\nSent: 5/9/2017 9:22:35 PM \r\nTo: jeffrey E. [jeeyacation@gmail.com] \r\nImportance: High \r\nhttp ://www. mansionglob al . com/articles/61984 -trump-lo oking-to-unlo ad-caribb ean-b each-\r\nestate? link=TD marketwat	0.08811475409836066	0.014344262295081968	0.3333333333333333	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	f76926cc203b6c8abf65306e	f76926cc203b6c8abf65306e6f601de5a2cc81d195db300a2c40faa390196c38	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026619.txt	cache/fulltext/f76926cc203b6c8abf65306e.txt.gz	457	457	16	0.0765864332603938	0.087527352297593	1	0	1	0	From: Richard Kahn \r\nSent: 7/23/2015 7:39:58 PM \r\nTo: jeffrey E. [jeevacation@gmail.com] \r\nSubject: trump interview with anderson cooper \r\nImportance: High \r\nhe is a character.. \r\nhttp://www.realclearpolitics.com/video/2015/07/2	0.09523809523809523	0.018140589569160998	0.3125	1.0	0.0625	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	65a0504755beb33274337659	65a0504755beb332743376592897b1d9fd3702c789b51875a1c3e6c0f7741daf	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026630.txt	cache/fulltext/65a0504755beb33274337659.txt.gz	461	461	12	0.0976138828633405	0.0954446854663774	1	0	1	0	From: Richard Kahn \r\nSent: 10/28/2016 12:34:36 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Trump will win the election and is more popular than Obama in 2008, Al system finds \r\nImportance: High \r\nhttp://www.cnbc.co	0.0957683741648107	0.017817371937639197	0.4166666666666667	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	91f5e297dd88ef9e415b458f	91f5e297dd88ef9e415b458fc1f0afb4474264032fc3ff977cb18acbe659d332	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033312.txt	cache/fulltext/91f5e297dd88ef9e415b458f.txt.gz	458	458	12	0.0851528384279476	0.0851528384279476	1	0	1	0	From: Richard Kahn \r\nSent: 4/20/2018 5:52:34 PM \r\nTo: jeffrey E. [jeeyacation@gmail.com] \r\nImportance: High \r\nis this a sign trump will escape muller investigation unharmed.. \r\nhttps://www.cnbc.com/2018/04/20/democratic-party-file	0.09865470852017937	0.01569506726457399	0.3333333333333333	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	835587a6faa9a9c1bef46344	835587a6faa9a9c1bef463446753072f1c66bea316191acef0e662be368df616	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033273.txt	cache/fulltext/835587a6faa9a9c1bef46344.txt.gz	448	448	12	0.0803571428571428	0.1071428571428571	1	0	1	0	From: Richard Kahn \r\nSent: 2/16/2018 12:56:55 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Bombshell report emerges of alleged Trump affair with Playboy model I New York Post \r\nImportance: High \r\nhttps ://nypost. co	0.08486238532110092	0.01834862385321101	0.4166666666666667	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	0c26f854674851ba23623680	0c26f854674851ba2362368018342ea84f4f9a92fb663cadebbf5808dc754428	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033333.txt	cache/fulltext/0c26f854674851ba23623680.txt.gz	447	447	12	0.0827740492170022	0.1208053691275167	1	0	1	0	From: Richard Kahn \r\nSent: 11/29/2018 10:02:09 PM \r\nTo: Larry Visoski ; Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: President Trump's Private Plane Clipped On Ground At LaGuardia Airport \r\nImportance: High \r\nhttps://newyork	0.08275862068965517	0.01839080459770115	0.4166666666666667	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	7041e101fc5345fd0a4d9f91	7041e101fc5345fd0a4d9f917ca19d2e7457b40a738a769b74b4459fc3188838	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033368.txt	cache/fulltext/7041e101fc5345fd0a4d9f91.txt.gz	434	434	12	0.0944700460829493	0.0990783410138248	1	0	1	0	From: Richard Kahn \r\nSent: 6/7/2019 4:21:40 PM \r\nTo: Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: Koch network floats backing Democrats in revamp of influence operation \r\nImportance: High \r\nthey must hate trump.. \r\nhttps:/	0.07819905213270142	0.018957345971563982	0.4166666666666667	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	89c2190a5f9f259867ce31fd	89c2190a5f9f259867ce31fd8c33cc2ea49a47ceb94360aa4a517fe58a0c8638	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033195.txt	cache/fulltext/89c2190a5f9f259867ce31fd.txt.gz	418	418	12	0.0909090909090909	0.1004784688995215	1	0	1	1	From: Richard Kahn \r\nSent: 11/18/2016 8:37:36 PM \r\nTo: jeffrey E. [jeevacation@gmail.com] \r\nSubject: Trump University agrees to settle lawsuit for $25 million: \r\nImportance: High \r\nhttp://www.cnbc.com/2016/11/18/president-elect-do	0.09359605911330049	0.022167487684729065	0.4166666666666667	1.0	0.08333333333333333	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	d7694845212927d31295003c	d7694845212927d31295003cac4bdf1d71da295619e30f1cfe7e06a26d025df2	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033193.txt	cache/fulltext/d7694845212927d31295003c.txt.gz	415	415	11	0.0795180722891566	0.1277108433734939	1	0	1	0	From: Richard Kahn \r\nSent: 11/15/2016 9:31:51 AM \r\nTo: Jeffrey Epstein [jeevacation@gmail.com] \r\nSubject: Donald Trump Is Picking His Cabinet. Here's a Shortlist. - The New York Times \r\nImportance: High \r\nhttp://www.nytimes.com/in	0.0891089108910891	0.019801980198019802	0.45454545454545453	1.0	0.09090909090909091	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0003	1.0	text	.txt	textlike	7704c3b993a98e0246097a55	7704c3b993a98e0246097a5508bfdd1e8458778b1a191d38d989eb141201970c	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_033167.txt	cache/fulltext/7704c3b993a98e0246097a55.txt.gz	413	413	11	0.0823244552058111	0.1113801452784503	1	0	1	0	From: Richard Kahn \r\nSent: 9/21/2016 12:01:29 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Trump-Clinton debate expected to shatter records I TheHill \r\nImportance: High \r\nhttp://thehill.com/homenews/administration/2	0.07960199004975124	0.01990049751243781	0.45454545454545453	1.0	0.09090909090909091	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0004	1.0	text	.txt	textlike	e14b2c11ffea7cf14df75e07	e14b2c11ffea7cf14df75e07ed90a8fc2b3a9a05172d74b5fb1c541a4ebb0d4b	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_028926.txt	cache/fulltext/e14b2c11ffea7cf14df75e07.txt.gz	1458	1456	44	0.0611263736263736	0.0885989010989011	1	1	1	0	From: Martin Weinberg \r\nSent: 3/19/2015 8:40:59 PM \r\nTo: Jeffrey Epstein [jeeyacation@gmail.com]; dkiesq \r\nSubject: Fw: Fwd: Mr. Clinton and Mr. Epstein \r\nAttachments: image001.gif \r\nImportance: High \r\nMartin G. Weinberg, Esq. \	0.05240793201133145	0.014164305949008499	0.20454545454545456	0.9772727272727273	0.045454545454545456	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0004	1.0	text	.txt	textlike	7a1ca68d7d207c4010ae9440	7a1ca68d7d207c4010ae9440428ef0e4fa9aae894154c94056ecd4c38254d4a8	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/002/HOUSE_OVERSIGHT_032803.txt	cache/fulltext/7a1ca68d7d207c4010ae9440.txt.gz	887	885	24	0.0497175141242937	0.0870056497175141	1	1	1	0	From: Neal Kassel \r\nSent: 9/4/2018 12:46:09 AM \r\nTo: Melanie Walker \r\nCC: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSubject: Re: Introduction \r\nImportance: High \r\nThanks Melanie \r\nJeffery — look forward to meeting you. Wish Me	0.04645760743321719	0.012775842044134728	0.25	1.0	0.041666666666666664	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
c0003_r0004	1.0	text	.txt	textlike	b25b48e0b7c425c305c92e89	b25b48e0b7c425c305c92e89e0cde635953b7efb3cbef221353cce2e444751fa	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030429.txt	cache/fulltext/b25b48e0b7c425c305c92e89.txt.gz	1332	1329	32	0.0353649360421369	0.09255079006772	1	1	0	0	Date: Thursday, March 20 2014 06:19 PM \r\nSubject: Fwd: Google Alert - Jeffrey Epstein \r\nFrom: Tyler Shears \r\nTo: Jeffrey Epstein <jeeyacation©gmail.com>; Christina Galbraith \r\nLooks like Priceline Director made a bad move today and 	0.05319969159599075	0.010023130300693909	0.25	0.96875	0.0625	__ | ___ | e  | ____ | :  | in | s  | on | n  | om |  t | t  | re | or | en | an |  a | at | d  | y  | th |  T |  S | er | ti | nt | te | ar |  H | he
